row_id,sample_name,label,target_region_group,paired_light_status,cluster_id,landscape_component_1,landscape_component_2
325,3-2A2-4,1,RBD,light_missing_or_single_chain,6,-13.520693862972053,-32.790119229743624
326,P4A2,1,RBD,paired,0,-8.164880684150479,-5.194969233631091
327,COV30-14,1,other,paired,7,-11.565879141530244,7.253575753344383
328,COV89-22,1,other,paired,1,-7.628029115242652,3.2122306542371093
329,COV93-03,1,other,paired,1,-8.720184551105845,-0.15836614487881015
330,Li_D2,1,RBD,paired,4,-7.931348830502943,1.234960074216488
331,NA8,1,RBD,paired,7,-1.0499595158857562,3.917086406597469
332,SARS2-57,1,NTD,paired,0,-8.222735416674672,-3.4153425036183345
333,S2X324,1,RBD,paired,4,-4.975358913743056,4.174909057550108
334,hu33,1,RBD,paired,1,-9.371790139491875,4.66128567500838
335,XG2v024,1,RBD,paired,7,-7.6132598353573,13.888153350698223
336,Gorivitug,1,RBD,paired,4,-2.2335670234672267,1.7810991563927545
337,C2588,1,RBD,paired,4,-4.4416466527713085,3.5695938571452297
338,C2593,1,RBD,paired,4,-5.312807330104369,-1.1234348953364361
339,C2488,1,RBD,paired,1,-7.182123927691952,2.5824117420602297
340,C3102,1,RBD,paired,1,-7.599486672474057,5.429199809231602
341,C2606,1,RBD,paired,4,-7.396931440323933,1.919170036931903
342,C2655,1,RBD,paired,1,-2.763547693160367,4.820006326721004
343,C3095,1,RBD,paired,7,-7.190124637862899,7.5536547598051325
344,C3055,1,RBD,paired,4,-5.497454655701255,0.6099536037704656
345,C3108,1,RBD,paired,4,-5.389042818023985,2.2596096901400755
346,C3083,1,RBD,paired,1,-8.420944049223882,1.1704351390203052
347,C3054,1,RBD,paired,1,-6.834931050536443,3.8682463610012103
348,C3057,1,RBD,paired,4,-5.195266896051695,1.8970965398706996
349,C3123,1,RBD,paired,1,-6.995219576384394,5.242467188790672
350,C3111,1,RBD,paired,1,-7.6677109782459185,5.576396173410777
351,C986,1,RBD,paired,1,-8.43619645739134,5.289424323710188
352,C080,1,RBD,paired,1,-6.605101035776652,6.295582742552655
353,C099,1,RBD,paired,1,-4.7486490940061845,7.234498784635202
354,C1002,1,RBD,paired,1,-2.686463331858525,6.048467952778113
355,C996,1,RBD,paired,4,-5.2670828744284615,5.898075292877511
356,C978,1,RBD,paired,1,-5.84036810377162,4.662151627635198
357,C1047,1,RBD,paired,7,3.8150994913910132,6.759568314118488
358,C971,1,RBD,paired,1,-6.483770169956409,3.389615994172604
359,C1040,1,RBD,paired,4,-2.631895138502848,3.5516063199429313
360,C1049,1,RBD,paired,4,-3.161691010792871,4.701636669836672
361,C963,1,RBD,paired,1,-4.938746199406215,6.716825235277012
362,B1032,1,RBD,paired,1,-9.623590462633173,1.2467924607674155
363,B2058,1,RBD,paired,7,6.337816278932149,6.430644988048865
364,B2006,1,RBD,paired,4,-6.49580137843132,1.5888155494897584
365,B1030,1,RBD,paired,4,-0.25123984708227454,4.86185441763259
366,B2014,1,RBD,paired,1,-7.328778359948864,0.9983154523730646
367,B1011,1,RBD,paired,1,-4.999909799218276,8.646801694006855
368,B1012,1,RBD,paired,1,-5.988703599402643,5.659979435258458
369,B1034,1,RBD,paired,4,-5.737480229511748,5.780358164399868
370,B1026,1,RBD,paired,1,-8.273848770317729,1.6926585993184449
371,B2064,1,RBD,paired,4,-4.739137766506796,1.6705751241755555
372,Mb.02,1,RBD,paired,7,9.852717773594506,7.7798366451919145
373,F6,1,RBD,light_missing_or_single_chain,6,-10.116101161951267,-26.744373867274902
374,AZ090,1,RBD,paired,1,-5.8325679227192015,5.75270861038285
375,AZ229,1,RBD,paired,1,-4.889314452944165,3.4873877012074543
376,AZ021,1,RBD,paired,4,-2.4355512313633674,2.0852143139460706
377,AZ022,1,RBD,paired,2,49.50968154965568,-2.289180211591089
378,AZ023,1,RBD,paired,1,-0.1915885029857076,6.707305252651751
379,AZ024,1,RBD,paired,4,-4.521222740151898,3.763879626127035
380,AZ025,1,RBD,paired,4,-4.912394424685651,2.0730364157816936
381,AZ027,1,RBD,paired,7,6.117901902538543,6.507671452223693
382,AZ028,1,RBD,paired,1,-2.859868394517529,6.605532645249526
383,AZ029,1,RBD,paired,4,-3.0904161744861445,5.552466990317147
384,AZ030,1,RBD,paired,4,4.17487334663743,5.071191253209123
385,AZ031,1,RBD,paired,1,-5.856076881202403,7.981550942987317
386,AZ032,1,RBD,paired,7,-6.963430901624,11.545072289767985
387,AZ033,1,RBD,paired,1,-6.5525554929697325,6.871096207239565
388,AZ034,1,RBD,paired,4,-0.531450417114222,5.438869781609214
389,AZ035,1,RBD,paired,4,-3.563861938701233,3.4676637934200505
390,AZ036,1,RBD,paired,4,-4.276732900100527,10.07130334000557
391,AZ037,1,RBD,paired,1,-4.930446215823258,4.637385543300469
392,AZ038,1,RBD,paired,7,-3.526634966059059,13.800875112205977
393,AZ039,1,RBD,paired,8,-7.278506734374542,1.017304886384548
394,AZ041,1,RBD,paired,1,-9.48868418619674,-0.08046415847810344
395,AZ011,1,RBD,paired,4,-4.532110752359311,3.2664600798528958
396,AZ013,1,RBD,paired,4,-2.844625922356356,4.7257182228534695
397,AZ014,1,RBD,paired,4,-4.728368845087301,3.038128486944153
398,AZ015,1,RBD,paired,4,-5.51381248992085,2.5924559735067114
399,AZ016,1,RBD,paired,4,-2.9048628858215824,3.7010668439084515
400,AZ017,1,RBD,paired,1,-8.055750012518823,10.79057995863696
401,AZ018,1,RBD,paired,4,-3.8969206265020766,0.5427809093414955
402,AZ019,1,RBD,paired,1,-7.396276306288916,5.202786139114981
403,AZ020,1,RBD,paired,1,-7.915989418252237,-1.9815940578498528
404,AZ201,1,RBD,paired,1,-4.927107210114628,7.231820098788939
405,AZ202,1,RBD,paired,1,-5.3290682341987115,9.889583021080309
406,AZ203,1,RBD,paired,4,-1.1501116692986117,5.166443335776898
407,AZ204,1,RBD,paired,8,-7.598227698783515,-1.978894247170487
408,AZ205,1,RBD,paired,4,-1.2627472025597677,7.4692306768509065
409,AZ206,1,RBD,paired,4,-3.6662225162451945,2.19113366117359
410,AZ207,1,RBD,paired,3,24.108308650813623,-6.968574933872187
411,AZ208,1,RBD,paired,4,-3.2728648321172136,-0.315774237840252
412,AZ210,1,RBD,paired,4,-0.5941512746881336,7.53033780896406
413,AZ211,1,RBD,paired,3,18.13052341006305,-5.961131337516743
414,AZ213,1,RBD,paired,1,-4.096493093555183,3.9353528381873137
415,AZ214,1,RBD,paired,4,-1.5782785736577152,6.276052956963529
416,AZ215,1,RBD,paired,1,-4.473192601391966,10.352642565454415
417,AZ216,1,RBD,paired,7,0.12010702630191375,10.410572704824606
418,AZ217,1,RBD,paired,3,20.346380985900698,-6.208775579338421
419,AZ218,1,RBD,paired,1,-5.0499758706736815,5.136269093111838
420,AZ219,1,RBD,paired,4,-2.2389643546398332,0.6090060905464681
421,AZ220,1,RBD,paired,4,-3.625559041543081,1.9641403038495377
422,AZ001,1,RBD,paired,1,-6.07617770143819,2.6808704155827843
423,AZ002,1,RBD,paired,4,-2.7992881210819216,3.264701380187846
424,AZ003,1,RBD,paired,1,-4.3547128287122385,5.938999886148846
425,AZ004,1,RBD,paired,4,-1.9697459654765868,1.012876258417125
426,AZ005,1,RBD,paired,1,-3.7403765681695518,5.260627527963233
427,AZ006,1,RBD,paired,1,-6.416461304262568,4.837124603681307
428,AZ007,1,RBD,paired,1,-10.26792753933693,-4.582591252479111
429,AZ221,1,RBD,paired,1,-8.20173145802893,1.412191606415563
430,AZ222,1,RBD,paired,2,48.528231390624846,-13.596122244774286
431,AZ223,1,RBD,paired,2,57.134499037975004,-8.536135187118418
432,AZ224,1,RBD,paired,1,-3.6966812753613287,6.719285390560852
433,AZ225,1,RBD,paired,1,-4.45003193411504,7.845341510186977
434,AZ226,1,RBD,paired,3,8.456095787761951,-0.4957153844181801
435,AZ227,1,RBD,paired,1,-3.6440715908733385,5.540381502679279
436,AZ228,1,RBD,paired,1,-3.9569570939506966,7.0070397963796065
437,AZ231,1,RBD,paired,4,-4.236016833962889,3.113654070132288
438,AZ232,1,RBD,paired,4,-1.3633147103646845,3.743037084588664
439,AZ233,1,RBD,paired,2,59.360330376893614,-10.408740403227034
440,AZ235,1,RBD,paired,7,8.561146551810722,9.058740998472878
441,AZ236,1,RBD,paired,4,6.157655863439617,2.9013025482170356
442,AZ237,1,RBD,paired,1,-3.2949231895516298,1.2300635196129475
443,AZ238,1,RBD,paired,4,-2.1583518552216447,2.2677012258046267
444,AZ239,1,RBD,paired,2,55.80421514981317,-10.263520256297646
445,AZ240,1,RBD,paired,1,-6.859640298321088,3.8759957087913106
446,AZ243,1,RBD,paired,2,54.26942742814059,-6.4594808149226965
447,AZ244,1,RBD,paired,7,-8.47204842813145,11.894809137933008
448,AZ245,1,RBD,paired,5,30.211056383442383,3.202577388473982
449,AZ111,1,RBD,paired,4,-0.6938952387938004,4.846692930582876
450,AZ042,1,RBD,paired,4,-1.9718660722612786,8.264352660498654
451,AZ043,1,RBD,paired,1,-5.636403235248094,8.928448500235367
452,AZ044,1,RBD,paired,4,1.5430773817063324,2.4627358289334906
453,AZ045,1,RBD,paired,2,54.530906878600845,-7.0337981583491045
454,AZ046,1,RBD,paired,4,-3.332575656173864,3.154373581835829
455,AZ047,1,RBD,paired,4,3.2964269090732787,6.839617621676437
456,AZ048,1,RBD,paired,4,0.1874220299006003,4.279537611246797
457,AZ049,1,RBD,paired,1,-2.2794279263990163,7.821833541874806
458,AZ050,1,RBD,paired,4,0.057732848381954555,2.5244694799819984
459,AZ051,1,RBD,paired,1,-2.1581612737765914,10.479991302643722
460,AZ052,1,RBD,paired,1,0.05958278240898361,9.222381907265
461,AZ053,1,RBD,paired,4,-1.0902264397715031,4.655704657097277
462,AZ054,1,RBD,paired,8,-6.927620623331583,-3.260331907438173
463,AZ055,1,RBD,paired,1,-3.4831744781741336,8.371089914873343
464,AZ056,1,RBD,paired,7,8.281817328682434,4.05057138148094
465,AZ057,1,RBD,paired,4,-4.8623095034229875,5.522485641612487
466,AZ058,1,RBD,paired,1,-4.550842311159226,7.2560527670961505
467,AZ059,1,RBD,paired,1,-4.174557033722544,7.921558614062388
468,AZ060,1,RBD,paired,4,-2.705687948581827,10.661675216048192
469,AZ061,1,RBD,paired,1,-5.4324527587006015,9.539245176410805
470,AZ062,1,RBD,paired,4,3.0252692106039785,2.1352157152604185
471,AZ063,1,RBD,paired,1,-4.858913005677764,3.372644377383792
472,AZ064,1,RBD,paired,1,-2.6710557782604947,9.252842181544642
473,AZ065,1,RBD,paired,8,-9.156973715031446,-2.6021142939664323
474,AZ066,1,RBD,paired,7,-2.7277266306242054,13.535854209075833
475,AZ067,1,RBD,paired,4,-6.22990416459564,0.5235439854898754
476,AZ068,1,RBD,paired,1,-6.7322836044480665,5.805499614354538
477,AZ070,1,RBD,paired,4,-5.657686321962929,-3.1061090274564864
478,AZ071,1,RBD,paired,4,3.0398674138520083,6.725460491862679
479,AZ072,1,RBD,paired,4,-3.325478054809339,4.587989983239973
480,AZ073,1,RBD,paired,4,-0.2599410216281509,3.558913076949978
481,AZ074,1,RBD,paired,1,-3.7218572857531353,8.693264610234898
482,AZ075,1,RBD,paired,1,-5.236740774799285,3.981023108667713
483,AZ076,1,RBD,paired,4,-1.695484005678659,5.427978295643846
484,AZ077,1,RBD,paired,4,-4.688257516135261,1.5204229731371706
485,AZ078,1,RBD,paired,1,-1.8312050675732803,8.63035167879346
486,AZ079,1,RBD,paired,4,-0.5398104169529623,2.0329382623952474
487,AZ080,1,RBD,paired,1,-4.6905251743755,7.532006955885299
488,AZ081,1,RBD,paired,4,1.5836449619309558,4.860208641016046
489,AZ082,1,RBD,paired,1,-4.205608866429095,8.536818536272593
490,AZ083,1,RBD,paired,2,56.666012920654616,-8.709067488731552
491,AZ084,1,RBD,paired,1,-6.548447729993634,5.697803640329762
492,AZ085,1,RBD,paired,7,-4.923450211481861,7.244008936233926
493,AZ086,1,RBD,paired,4,-5.7418621387169,-0.4887526569905449
494,AZ087,1,RBD,paired,1,-8.272376905005782,4.772647972822449
495,AZ088,1,RBD,paired,1,-6.00936796412245,7.385271866080306
496,AZ089,1,RBD,paired,4,-3.342234532894613,7.6514848666973165
497,AZ091,1,RBD,paired,1,-2.9519324117602963,6.864698563534499
498,AZ092,1,RBD,paired,4,-5.56103387850676,4.213884480048296
499,AZ093,1,RBD,paired,4,-3.9428749583223146,3.508601646234116
500,AZ094,1,RBD,paired,1,-3.7701779116750447,2.150001221268702
501,AZ095,1,RBD,paired,4,-1.1670210796423879,3.2477747168548055
502,AZ096,1,RBD,paired,4,-6.785156713362757,1.4722954444036525
503,AZ097,1,RBD,paired,1,-3.868498536430318,5.5085870744978935
504,AZ098,1,RBD,paired,1,-1.6340708145298941,5.983627426373303
505,AZ099,1,RBD,paired,1,-1.999555441439742,9.767266567365498
506,AZ100,1,RBD,paired,4,5.8536100597543514,1.4608334695020921
507,AZ101,1,RBD,paired,4,-4.496547439361413,-0.9638204884409286
508,AZ102,1,RBD,paired,4,-3.5944150192597903,6.9522182146111104
509,AZ103,1,RBD,paired,7,-6.449271089156343,5.101917181382544
510,AZ104,1,RBD,paired,7,-7.970881428872767,10.94748380886491
511,AZ105,1,RBD,paired,1,-7.752641170710351,2.792045983365324
512,AZ106,1,RBD,paired,7,-4.5299805674195515,10.218167054447596
513,AZ107,1,RBD,paired,4,-1.6717834768170814,5.925904109397099
514,AZ108,1,RBD,paired,4,-2.257713883953744,7.570467578790164
515,AZ109,1,RBD,paired,4,-4.445539792183342,0.8004909741684314
516,AZ110,1,RBD,paired,4,-4.195759282430692,5.042700417378227
517,AZ247,1,RBD,paired,4,7.828961457344281,-1.3199401710483079
518,AZ249,1,RBD,paired,1,-4.628107968591211,4.4858466785534405
519,AZ250,1,RBD,paired,1,-6.4547697142434615,2.947122343126303
520,AZ251,1,RBD,paired,4,-5.021721747580109,3.358439908763879
521,AZ252,1,RBD,paired,1,-5.334236937902161,2.313260237421002
522,AZ253,1,RBD,paired,4,-1.3901794043413627,5.356894499066861
523,AZ254,1,RBD,paired,3,17.110615808430275,-9.332471456994696
524,AZ255,1,RBD,paired,4,-6.930063270056032,3.2196121201022323
525,AZ256,1,RBD,paired,4,3.994891199373622,-2.444929029681039
526,AZ258,1,RBD,paired,1,-8.669618846968145,0.9273648066726178
527,AZ259,1,RBD,paired,3,21.78040003966189,-11.609025214441207
528,AZ260,1,RBD,paired,4,-5.845883074437449,2.3637985103210264
529,AZ261,1,RBD,paired,1,-4.915048380556422,6.151492752613281
530,AZ262,1,RBD,paired,4,-1.2515750019179896,4.913116368738901
531,AZ263,1,RBD,paired,4,-3.5531944959367068,2.028622708958374
532,AZ264,1,RBD,paired,1,-5.875158502479243,6.017263449592481
533,AZ265,1,RBD,paired,4,-0.3337933168551203,4.80810305213508
534,AZ266,1,RBD,paired,1,-6.069064658971725,4.801692491901087
535,AZ267,1,RBD,paired,1,-3.5436459966086087,3.0837856778034727
536,AZ268,1,RBD,paired,4,0.21533398581567262,8.128065487978846
537,AZ269,1,RBD,paired,1,-6.888676304047295,6.696438065535527
538,AZ270,1,RBD,paired,1,-6.220470600923667,4.38643357726329
539,AZ271,1,RBD,paired,4,-2.445271068957532,5.608696556691211
540,AZ272,1,RBD,paired,4,-4.073532458994794,4.518346388865819
541,AZ273,1,RBD,paired,4,-4.240296423978569,2.8660728271255156
542,AZ274,1,RBD,paired,4,-4.921828812818978,-0.28943410583903
543,AZ275,1,RBD,paired,1,-3.2243369630212917,7.890471702232239
544,AZ276,1,RBD,paired,4,-1.6882078780476018,5.973443869738301
545,AZ277,1,RBD,paired,3,19.22901050550458,-7.474169177190623
546,AZ279,1,RBD,paired,4,-4.334464486884341,3.3505806016774815
547,AZ280,1,RBD,paired,1,-2.718730042241055,8.977776731919251
548,AZ281,1,RBD,paired,4,-3.298869292445637,3.94427392009114
549,AZ282,1,RBD,paired,4,-6.40950253669022,-0.16893481734696345
550,AZ283,1,RBD,paired,4,-7.196997598153867,2.9878476732736647
551,AZ284,1,RBD,paired,4,-0.12283054377431257,3.2565309508184086
552,AZ285,1,RBD,paired,1,-5.4722819926071615,4.635822121363193
553,AZ286,1,RBD,paired,1,-4.20732917291923,6.097799508431215
554,AZ287,1,RBD,paired,1,-4.120728841967347,7.012348421786137
555,AZ288,1,RBD,paired,4,-2.8346700955332196,4.390368581402415
556,AZ289,1,RBD,paired,4,-2.926102823850258,4.871569049753145
557,AZ290,1,RBD,paired,4,-5.257618458670913,3.8918288361518347
558,AZ291,1,RBD,paired,1,-1.2448112537102494,9.883537491550818
559,AZ292,1,RBD,paired,1,-3.4307412393048615,8.160798439704314
560,AZ293,1,RBD,paired,1,-2.4448878003829044,3.887412626904295
561,AZ294,1,RBD,paired,4,-8.609401778308538,-2.093854359895655
562,AZ295,1,RBD,paired,4,-4.029845964683376,4.742169611082034
563,AZ296,1,RBD,paired,3,12.433013172225765,2.8867715972417733
564,AZ297,1,RBD,paired,4,-3.467793513279613,5.058563691077182
565,AZ298,1,RBD,paired,4,-4.276207624993058,5.450566050520475
566,AZ299,1,RBD,paired,4,-4.6300383471477815,2.331625084169704
567,AZ300,1,RBD,paired,4,0.4782974942680249,10.660167419898915
568,AZ301,1,RBD,paired,1,-5.4370000131768705,4.190658328205835
569,AZ302,1,RBD,paired,1,-4.056041068256067,5.197034708946238
570,AZ303,1,RBD,paired,3,22.44831445723801,-4.950404669723547
571,AZ335,1,RBD,paired,4,-4.882936952196346,7.881294598880547
572,AZ337,1,RBD,paired,7,-2.55740339342048,13.517115564016619
573,AZ338,1,RBD,paired,4,-7.468526585577714,2.342192351056619
574,AZ339,1,RBD,paired,1,-3.8857695859110533,6.696985681875689
575,AZ340,1,RBD,paired,4,-1.650982705076799,5.046135313889171
576,AZ341,1,RBD,paired,1,-4.9246100326769895,3.973420803051143
577,AZ342,1,RBD,paired,4,7.224241984062355,0.4167649471329682
578,AZ343,1,RBD,paired,1,-5.814149257019639,6.59931479254143
579,AZ344,1,RBD,paired,1,-6.978360160808747,6.869167524713167
580,AZ345,1,RBD,paired,1,-4.658927861017614,9.23287509913972
581,AZ346,1,RBD,paired,4,-6.116924329610135,0.07257179894442257
582,AZ347,1,RBD,paired,4,-1.6189360826412795,6.188339741172523
583,AZ349,1,RBD,paired,4,-5.866050152969716,1.4234377512028336
584,AZ352,1,RBD,paired,1,-5.38243878542193,1.3194894574875227
585,AZ353,1,RBD,paired,3,26.563902140686817,-8.598013036046869
586,AZ354,1,RBD,paired,1,-5.943750161118442,5.45770412810915
587,AZ355,1,RBD,paired,1,-2.414180710691237,1.8943010282138104
588,AZ356,1,RBD,paired,4,-2.7645574382868903,4.387115574877884
589,AZ357,1,RBD,paired,1,-3.3093933580384234,9.276377708438256
590,AZ359,1,RBD,paired,7,9.743645983374705,4.951053552876765
591,AZ360,1,RBD,paired,4,-1.2706101668567316,1.8515273993997825
592,AZ361,1,RBD,paired,4,-5.074719913463097,2.207354312739298
593,AZ362,1,RBD,paired,4,-3.901030846568674,5.297820542847688
594,AZ363,1,RBD,paired,4,0.0676545987026564,5.183594314303545
595,AZ364,1,RBD,paired,1,-3.251742656160343,1.0270909446569063
596,AZ365,1,RBD,paired,4,-5.108693161998069,2.301288801098962
597,AZ366,1,RBD,paired,4,-7.931793727768742,-6.906429688115774
598,AZ368,1,RBD,paired,4,-6.1897484779295056,-1.337834052291471
599,AZ369,1,RBD,paired,4,-6.151845274249967,3.722834540790644
600,AZ370,1,RBD,paired,4,-1.0522483334945996,2.8006919597668607
601,AZ371,1,RBD,paired,4,-3.550347254782264,1.1856558408708633
602,AZ377,1,RBD,paired,1,-5.668581768218344,2.6098598603959946
603,AZ378,1,RBD,paired,3,40.56100742735378,-8.313526624472821
604,AZ379,1,RBD,paired,4,-4.89508437179817,2.614646597392682
605,AZ380,1,RBD,paired,1,-6.061408889553901,5.844795056592251
606,AZ381,1,RBD,paired,1,-5.5986217704760834,6.550306880979784
607,AZ382,1,RBD,paired,4,-3.7759422674684284,2.4391388573383024
608,AZ383,1,RBD,paired,4,-6.4399035175851065,-0.28707650839476806
609,AZ384,1,RBD,paired,1,-5.754481599466252,4.858553405745829
610,AZ385,1,RBD,paired,7,-5.649313399428642,12.274557298064332
611,AZ386,1,RBD,paired,1,-6.611118602836407,3.686308872869632
612,AZ388,1,RBD,paired,1,-3.6848845717877237,9.677795953627678
613,AZ389,1,RBD,paired,4,-4.562180076237903,0.5954962662868998
614,AZ390,1,RBD,paired,4,-2.63893253460217,1.7283899841960504
615,AZ391,1,RBD,paired,1,-5.950637051020271,6.090184688864195
616,AZ392,1,RBD,paired,8,-6.721408903669694,-0.6151172005966865
617,AZ393,1,RBD,paired,3,21.81394952981249,-9.481914864789553
618,AZ394,1,RBD,paired,1,-4.4382020918095755,7.712449053263848
619,AZ395,1,RBD,paired,1,-5.043788074055068,7.952381793864824
620,AZ396,1,RBD,paired,1,-6.204045882439754,4.479958865636565
621,AZ398,1,RBD,paired,4,-1.6011211191695234,5.3038973871902915
622,AZ399,1,RBD,paired,1,-4.174074525359883,5.2091124701465805
623,AZ400,1,RBD,paired,4,-5.553648795335575,2.1565640820586918
624,AZ401,1,RBD,paired,4,-1.748394114163767,1.9530404892628423
625,AZ402,1,RBD,paired,3,9.762118341476336,-2.3658440149976854
626,AZ403,1,RBD,paired,3,24.343724259221265,-7.205580899507281
627,AZ404,1,RBD,paired,1,-6.035852207931851,8.378735192383981
